iri,id,name,aka,description
http://id.nlm.nih.gov/mesh/M0378494,M0378494,Nitrergic Neurons,"Neuron, Nitrergic",Nerve cells where transmission is mediated by NITRIC OXIDE.
http://id.nlm.nih.gov/mesh/M0398498,M0398498,Area Postrema,"Area Postremas; Postrema, Area","A small, rounded eminence on each side of the FOURTH VENTRICLE, which receives nerve fibers from the SOLITARY NUCLEUS; SPINAL CORD; and adjacent areas of the MEDULLA OBLONGATA. The area postrema lies outside the BLOOD-BRAIN BARRIER and its functions include acting as an emetic chemoreceptor."
http://id.nlm.nih.gov/mesh/M0400427,M0400427,"Myocytes, Cardiac","Cardiac Myocyte; Cardiac Myocytes; Myocyte, Cardiac","Striated muscle cells found in the heart. They are derived from cardiac myoblasts (MYOBLASTS, CARDIAC)."
http://id.nlm.nih.gov/mesh/M0400431,M0400431,"Myoblasts, Cardiac","Cardiac Myoblast; Cardiac Myoblasts; Myoblast, Cardiac","Precursor cells destined to differentiate into cardiac myocytes (MYOCYTES, CARDIAC)."
http://id.nlm.nih.gov/mesh/M0401683,M0401683,Sperm Midpiece,"Midpiece, Sperm; Midpieces, Sperm; Sperm Midpieces","The middle piece of the spermatozoon is a highly organized segment consisting of MITOCHONDRIA, the outer dense fibers and the core microtubular structure."
http://id.nlm.nih.gov/mesh/M0401762,M0401762,Foot Joints,"Foot Joint; Joint, Foot; Joints, Foot",The articulations extending from the ANKLE distally to the TOES. These include the ANKLE JOINT; TARSAL JOINTS; METATARSOPHALANGEAL JOINT; and TOE JOINT.
http://id.nlm.nih.gov/mesh/M0407094,M0407094,"Cranial Fossa, Anterior","Fossa, Anterior Cranial",The compartment containing the inferior part and anterior extremities of the frontal lobes (FRONTAL LOBE) of the cerebral hemispheres. It is formed mainly by orbital parts of the FRONTAL BONE and the lesser wings of the SPHENOID BONE.
http://id.nlm.nih.gov/mesh/M0407251,M0407251,"Cranial Fossa, Middle","Fossa, Middle Cranial","The compartment containing the anterior extremities and half the inferior surface of the temporal lobes (TEMPORAL LOBE) of the cerebral hemispheres. Lying posterior and inferior to the anterior cranial fossa (CRANIAL FOSSA, ANTERIOR), it is formed by part of the TEMPORAL BONE and SPHENOID BONE. It is separated from the posterior cranial fossa (CRANIAL FOSSA, POSTERIOR) by crests formed by the superior borders of the petrous parts of the temporal bones."
http://id.nlm.nih.gov/mesh/M0409789,M0409789,"Nerve Fibers, Unmyelinated","Nerve Fiber, Unmyelinated; Unmyelinated Nerve Fiber; Unmyelinated Nerve Fibers","A class of nerve fibers as defined by their nerve sheath arrangement. The AXONS of the unmyelinated nerve fibers are small in diameter and usually several are surrounded by a single MYELIN SHEATH. They conduct low-velocity impulses, and represent the majority of peripheral sensory and autonomic fibers, but are also found in the BRAIN and SPINAL CORD."
http://id.nlm.nih.gov/mesh/M0439053,M0439053,Upper Gastrointestinal Tract,"Gastrointestinal Tract, Upper",The segment of GASTROINTESTINAL TRACT that includes the ESOPHAGUS; the STOMACH; and the DUODENUM.
http://id.nlm.nih.gov/mesh/M0439054,M0439054,Lower Gastrointestinal Tract,"Gastrointestinal Tract, Lower","The segment of GASTROINTESTINAL TRACT that includes the small intestine below the DUODENUM, and the LARGE INTESTINE."
http://id.nlm.nih.gov/mesh/M0439813,M0439813,Gastrointestinal Tract,Gastrointestinal Tracts,"Generally refers to the digestive structures stretching from the MOUTH to ANUS, but does not include the accessory glandular organs (LIVER; BILIARY TRACT; PANCREAS)."
http://id.nlm.nih.gov/mesh/M0441093,M0441093,"Mammary Glands, Human","Gland, Human Mammary; Glands, Human Mammary; Mammary Gland, Human","Glandular tissue in the BREAST of human that is under the influence of hormones such as ESTROGENS; PROGESTINS; and PROLACTIN. In WOMEN, after PARTURITION, the mammary glands secrete milk (MILK, HUMAN) for the nourishment of the young."
http://id.nlm.nih.gov/mesh/M0441193,M0441193,Granulocyte Precursor Cells,"Cell, Granulocyte Precursor; Cells, Granulocyte Precursor; Granulocyte Precursor Cell; Precursor Cell, Granulocyte; Precursor Cells, Granulocyte","The cells in the granulocytic series that give rise to mature granulocytes (NEUTROPHILS; EOSINOPHILS; and BASOPHILS). These precursor cells include myeloblasts, promyelocytes, myelocytes and metamyelocytes."
http://id.nlm.nih.gov/mesh/M0441573,M0441573,Lymphatic Vessels,"Lymphatic Vessel; Vessel, Lymphatic; Vessels, Lymphatic",Tubular vessels that are involved in the transport of LYMPH and LYMPHOCYTES.
http://id.nlm.nih.gov/mesh/M0443760,M0443760,"Colon, Ascending",,"The segment of LARGE INTESTINE between the CECUM and the TRANSVERSE COLON. It passes cephalad from the cecum to the caudal surface of the right lobe of the LIVER where it bends sharply to the left, forming the right colic flexure."
http://id.nlm.nih.gov/mesh/M0443761,M0443761,"Colon, Transverse",,"The segment of LARGE INTESTINE between ASCENDING COLON and DESCENDING COLON. It passes from the RIGHT COLIC FLEXURE across the ABDOMEN, then turns sharply at the left colonic flexure into the descending colon."
http://id.nlm.nih.gov/mesh/M0443762,M0443762,"Colon, Descending",,The segment of LARGE INTESTINE between TRANSVERSE COLON and the SIGMOID COLON.
http://id.nlm.nih.gov/mesh/M0446826,M0446826,Serum,Serums,The clear portion of BLOOD that is left after BLOOD COAGULATION to remove BLOOD CELLS and clotting proteins.
http://id.nlm.nih.gov/mesh/M0447015,M0447015,Pedunculopontine Tegmental Nucleus,"Nucleus, Pedunculopontine Tegmental; Tegmental Nucleus, Pedunculopontine",Dense collection of cells in the caudal pontomesencephalic tegmentum known to play a role in the functional organization of the BASAL GANGLIA and in the modulation of the thalamocortical neuronal system.
http://id.nlm.nih.gov/mesh/M0454724,M0454724,Neuroepithelial Bodies,"Bodies, Neuroepithelial; Body, Neuroepithelial; Neuroepithelial Body","Innervated clusters of NEUROEPITHELIAL CELLS found in the LUNGS. They act as airway OXYGEN sensors, releasing regulatory PEPTIDES and SEROTONIN in response to HYPOXIA."
http://id.nlm.nih.gov/mesh/M0454726,M0454726,Neuroepithelial Cells,"Cell, Neuroepithelial; Cells, Neuroepithelial; Neuroepithelial Cell",Cells of epithelial origin possessing specialized sensory functions. They include cells that are found in the TASTE BUDS; OLFACTORY MUCOSA; COCHLEA; and NEUROEPITHELIAL BODIES.
http://id.nlm.nih.gov/mesh/M0456567,M0456567,Adventitia,,"The outermost covering of organs, blood vessels, and other such structures in the body."
http://id.nlm.nih.gov/mesh/M0463913,M0463913,Dendritic Spines,"Dendritic Spine; Spine, Dendritic; Spines, Dendritic","Spiny processes on DENDRITES, each of which receives excitatory input from one nerve ending (NERVE ENDINGS). They are commonly found on PURKINJE CELLS and PYRAMIDAL CELLS."
http://id.nlm.nih.gov/mesh/M0464456,M0464456,Blood-Nerve Barrier,"Barrier, Blood-Nerve; Barriers, Blood-Nerve; Blood Nerve Barrier; Blood-Nerve Barriers","The barrier between the perineurium of PERIPHERAL NERVES and the endothelium (ENDOTHELIUM, VASCULAR) of endoneurial CAPILLARIES. The perineurium acts as a diffusion barrier, but ion permeability at the blood-nerve barrier is still higher than at the BLOOD-BRAIN BARRIER."
http://id.nlm.nih.gov/mesh/M0466566,M0466566,"Esophageal Sphincter, Lower","Sphincter, Lower Esophageal","The physiologic or functional barrier to GASTROESOPHAGEAL REFLUX at the esophagogastric junction. Sphincteric muscles remain tonically contracted during the resting state and form the high-pressure zone separating the lumen of the ESOPHAGUS from that of the STOMACH. (Haubrich et al, Bockus Gastroenterology, 5th ed., pp399, 415)"
http://id.nlm.nih.gov/mesh/M0466574,M0466574,"Esophageal Sphincter, Upper","Sphincter, Upper Esophageal","The structure at the pharyngoesophageal junction consisting chiefly of the cricopharyngeus muscle. It normally occludes the lumen of the ESOPHAGUS, except during SWALLOWING."
http://id.nlm.nih.gov/mesh/M0472875,M0472875,Subcutaneous Fat,"Fats, Subcutaneous; Subcutaneous Fats",Fatty tissue under the SKIN through out the body.
http://id.nlm.nih.gov/mesh/M0472882,M0472882,Intra-Abdominal Fat,"Fats, Intra-Abdominal; Intra Abdominal Fat; Intra-Abdominal Fats","Fatty tissue inside the ABDOMINAL CAVITY, including visceral fat and retroperitoneal fat. It is the most metabolically active fat in the body and easily accessible for LIPOLYSIS. Increased visceral fat is associated with metabolic complications of OBESITY."
http://id.nlm.nih.gov/mesh/M0472886,M0472886,"Subcutaneous Fat, Abdominal","Abdominal Subcutaneous Fats; Fats, Abdominal Subcutaneous; Subcutaneous Fats, Abdominal",Fatty tissue under the SKIN in the region of the ABDOMEN.
http://id.nlm.nih.gov/mesh/M0472888,M0472888,Abdominal Fat,"Abdominal Fats; Fats, Abdominal",Fatty tissue in the region of the ABDOMEN. It includes the ABDOMINAL SUBCUTANEOUS FAT and the INTRA-ABDOMINAL FAT.
http://id.nlm.nih.gov/mesh/M0473246,M0473246,Podocytes,Podocyte,"Highly differentiated epithelial cells of the visceral layer of BOWMAN CAPSULE of the KIDNEY. They are composed of a cell body with major CELL SURFACE EXTENSIONS and secondary fingerlike extensions called pedicels. They enwrap the KIDNEY GLOMERULUS capillaries with their cell surface extensions forming a filtration structure. The pedicels of neighboring podocytes interdigitate with each other leaving between them filtration slits that are bridged by an extracellular structure impermeable to large macromolecules called the slit diaphragm, and provide the last barrier to protein loss in the KIDNEY."
http://id.nlm.nih.gov/mesh/M0473609,M0473609,Hand Bones,"Bones, Hand","The CARPAL BONES; METACARPAL BONES; and FINGER PHALANGES. In each hand there are eight carpal bones, five metacarpal bones, and 14 phalanges."
http://id.nlm.nih.gov/mesh/M0473616,M0473616,Toe Phalanges,"Phalanges, Toe","Bones that make up the SKELETON of the TOES, consisting of two for the great toe, and three for each of the other toes."
http://id.nlm.nih.gov/mesh/M0473618,M0473618,Finger Phalanges,"Phalanges, Finger","Bones that make up the SKELETON of the FINGERS, consisting of two for the THUMB, and three for each of the other fingers."
http://id.nlm.nih.gov/mesh/M0473619,M0473619,Metacarpal Bones,"Bones, Metacarpal","The five cylindrical bones of the METACARPUS, articulating with the CARPAL BONES proximally and the PHALANGES OF FINGERS distally."
http://id.nlm.nih.gov/mesh/M0473690,M0473690,Bones of Lower Extremity,"Extremity Bones, Lower; Lower Extremity Bones",The bones of the upper and lower LEG. They include the PELVIC BONES.
http://id.nlm.nih.gov/mesh/M0475038,M0475038,Pancreatic Polypeptide-Secreting Cells,"Cell, Pancreatic Polypeptide-Secreting; Cells, Pancreatic Polypeptide-Secreting; Pancreatic Polypeptide Secreting Cells; Pancreatic Polypeptide-Secreting Cell","A group of islet cells (10-35%) which secrete PANCREATIC POLYPEPTIDE, a hormone that regulates APPETITE and FOOD INTAKE."
http://id.nlm.nih.gov/mesh/M0475586,M0475586,Bowman Capsule,"Capsule, Bowman",A double-walled epithelial capsule that is the bulbous closed proximal end of the kidney tubular system. It surrounds the cluster of convoluted capillaries of KIDNEY GLOMERULUS and is continuous with the convoluted PROXIMAL KIDNEY TUBULE.
http://id.nlm.nih.gov/mesh/M0475996,M0475996,Mesangial Cells,"Cell, Mesangial; Cells, Mesangial; Mesangial Cell",Smooth muscle-like cells adhering to the wall of the small blood vessels of the KIDNEY at the glomerulus and along the vascular pole of the glomerulus in the JUXTAGLOMERULAR APPARATUS. They are myofibroblasts with contractile and phagocytic properties. These cells and their MESANGIAL EXTRACELLULAR MATRIX constitute the GLOMERULAR MESANGIUM.
http://id.nlm.nih.gov/mesh/M0476074,M0476074,Glomerular Basement Membrane,"Basement Membrane, Glomerular; Basement Membranes, Glomerular; Glomerular Basement Membranes; Membrane, Glomerular Basement; Membranes, Glomerular Basement",The layer of EXTRACELLULAR MATRIX that lies between the ENDOTHELIUM of the glomerular capillaries and the PODOCYTES of the inner or visceral layer of the BOWMAN CAPSULE. It is the product of these two cell types. It acts as a physical barrier and an ion-selective filter.
http://id.nlm.nih.gov/mesh/M0476239,M0476239,Bowman Membrane,"Bowman Membranes; Membrane, Bowman; Membranes, Bowman",A layer of acellular matrix that lies beneath the CORNEAL EPITHELIUM and above the CORNEAL STROMA. It consists of randomly arranged COLLAGEN fibers in a condensed bed of intercellular substance. It provides stability and strength to the cornea.
http://id.nlm.nih.gov/mesh/M0478061,M0478061,Hand Joints,"Joints, Hand",The articulations extending from the WRIST distally to the FINGERS. These include the WRIST JOINT; CARPAL JOINTS; METACARPOPHALANGEAL JOINT; and FINGER JOINT.
http://id.nlm.nih.gov/mesh/M0478070,M0478070,Carpal Joints,"Carpal Joint; Joint, Carpal; Joints, Carpal",The articulations between the various CARPAL BONES. This does not include the WRIST JOINT which consists of the articulations between the RADIUS; ULNA; and proximal CARPAL BONES.
http://id.nlm.nih.gov/mesh/M0479688,M0479688,Pisiform Bone,"Bone, Pisiform; Bones, Pisiform; Pisiform Bones",A pea-shaped carpal bone that actually sits in the tendon of the flexor carpi ulnaris muscle.
http://id.nlm.nih.gov/mesh/M0479692,M0479692,Triquetrum Bone,"Bone, Triquetrum; Bones, Triquetrum; Triquetrum Bones",A carpal bone which is located between the LUNATE BONE and HAMATE BONE.
http://id.nlm.nih.gov/mesh/M0479693,M0479693,Trapezium Bone,"Bone, Trapezium; Bones, Trapezium; Trapezium Bones",A carpal bone adjacent to the TRAPEZOID BONE.
http://id.nlm.nih.gov/mesh/M0479694,M0479694,Trapezoid Bone,"Bone, Trapezoid; Bones, Trapezoid; Trapezoid Bones",A carpal bone which is located between the TRAPEZIUM BONE and the CAPITATE BONE.
http://id.nlm.nih.gov/mesh/M0479695,M0479695,Capitate Bone,"Bone, Capitate; Bones, Capitate; Capitate Bones",A carpal bone with a rounded head located between the TRAPEZOID BONE and the HAMATE BONE.
http://id.nlm.nih.gov/mesh/M0479696,M0479696,Hamate Bone,"Bone, Hamate; Bones, Hamate; Hamate Bones",A carpal bone located between the CAPITATE BONE and the TRIQUETRUM BONE. The hamate has a prominent process that projects anteriorly.
http://id.nlm.nih.gov/mesh/M0479891,M0479891,Retinal Bipolar Cells,"Bipolar Cell, Retinal; Cell, Retinal Bipolar; Cells, Retinal Bipolar; Retinal Bipolar Cell",INTERNEURONS of the vertebrate RETINA containing two processes. They receive inputs from the RETINAL PHOTORECEPTOR CELLS and send outputs to the RETINAL GANGLION CELLS. The bipolar cells also make lateral connections in the retina with the RETINAL HORIZONTAL CELLS and with the AMACRINE CELLS.
